Date,USD_TRY,EUR_TRY,GBP_TRY,AED_TRY,AZN_TRY,BGN_TRY,CNY_TRY,DKK_TRY,KRW_TRY,IRR_TRY,SEK_TRY,CHF_TRY,JPY_TRY,CAD_TRY,QAR_TRY,KWD_TRY,NOK_TRY,PKR_TRY,RON_TRY,RUB_TRY,SAR_TRY,XDR_TRY
05-01-2024,29.7452,32.569,37.7082,8.0535,17.3991,16.5592,4.1364,4.3597,0.02262,0.07043,2.8931,34.9344,20.6338,22.2916,8.1134,96.2143,2.8805,0.10498,6.5123,0.32345,7.9313,39.8162
06-01-2024,,,,,,,,,,,,,,,,,,,,,,
07-01-2024,,,,,,,,,,,,,,,,,,,,,,
08-01-2024,29.7714,32.4987,37.6378,8.0606,17.4144,16.5236,4.1359,4.3507,0.02247,0.07049,2.8885,34.8455,20.4574,22.2401,8.1208,96.2321,2.8756,0.10624,6.4969,0.32467,7.9383,39.775
09-01-2024,29.8342,32.6401,37.8316,8.0776,17.4511,16.5953,4.1433,4.3692,0.02251,0.07064,2.8897,34.988,20.6124,22.2686,8.1415,96.4967,2.8735,0.10587,6.5265,0.3264,7.9552,39.909
10-01-2024,29.8823,32.7049,37.9809,8.0906,17.4793,16.6285,4.1497,4.3784,0.02255,0.07075,2.9047,35.0929,20.6957,22.3322,8.1522,96.6696,2.8748,0.10566,6.5409,0.32851,7.9682,39.9915
11-01-2024,29.9136,32.724,37.9642,8.099,17.4976,16.6377,4.1476,4.3811,0.02254,0.07082,2.9085,35.0061,20.5833,22.3288,8.1588,96.7357,2.8866,0.10583,6.5445,0.33272,7.9763,39.9979
12-01-2024,29.9581,32.88,38.1573,8.111,17.5236,16.7163,4.16,4.4022,0.02265,0.07093,2.9223,35.1427,20.5474,22.3809,8.173,96.9344,2.8931,0.10602,6.5754,0.33549,7.9884,40.1066
13-01-2024,,,,,,,,,,,,,,,,,,,,,,
14-01-2024,,,,,,,,,,,,,,,,,,,,,,
15-01-2024,30.0163,32.9124,38.2202,8.1268,17.5577,16.733,4.1656,4.4068,0.02272,0.07107,2.9125,35.1115,20.6313,22.4262,8.1835,97.1427,2.9112,0.1067,6.5815,0.3386,8.0036,40.175
16-01-2024,30.0449,32.9036,38.2058,8.1345,17.5744,16.7289,4.1644,4.4051,0.02261,0.07113,2.9082,35.1158,20.5955,22.3747,8.1925,97.2156,2.906,0.10684,6.5779,0.34091,8.0113,40.181
17-01-2024,30.047,32.751,37.9628,8.1351,17.5756,16.651,4.156,4.3842,0.02239,0.07114,2.8779,34.8529,20.472,22.2486,8.192,97.1282,2.8754,0.10663,6.5456,0.3405,8.0117,40.0794
18-01-2024,30.0721,32.6911,38.0125,8.1417,17.5903,16.6208,4.156,4.3766,0.02223,0.0712,2.8632,34.7759,20.3024,22.2126,8.1993,97.116,2.8591,0.1068,6.5337,0.33853,8.0181,40.0526
19-01-2024,30.0847,32.7618,38.1093,8.145,17.5977,16.658,4.1585,4.386,0.02235,0.07123,2.8688,34.7083,20.3025,22.2686,8.2063,97.2199,2.8578,0.10803,6.5462,0.33737,8.0213,40.097
20-01-2024,,,,,,,,,,,,,,,,,,,,,,
21-01-2024,,,,,,,,,,,,,,,,,,,,,,
22-01-2024,30.1219,32.7771,38.1438,8.1552,17.6194,16.6652,4.1644,4.3887,0.02244,0.07132,2.8649,34.5952,20.284,22.3175,8.2162,97.2996,2.8643,0.10706,6.5482,0.33795,8.0312,40.1311
23-01-2024,30.1806,32.881,38.2837,8.171,17.6538,16.717,4.1708,4.4019,0.0224,0.07146,2.875,34.6749,20.3344,22.4443,8.2313,97.5247,2.8668,0.10728,6.5697,0.34103,8.0469,40.2291
24-01-2024,30.2185,32.9087,38.3964,8.1813,17.676,16.7315,4.1913,4.4057,0.02249,0.07155,2.8828,34.7442,20.4234,22.4006,8.243,97.6731,2.8711,0.10741,6.5749,0.34165,8.0572,40.3053
25-01-2024,30.2145,32.8837,38.3961,8.1801,17.6736,16.7183,4.1936,4.403,0.0225,0.07154,2.8806,34.7913,20.4177,22.4312,8.2416,97.6626,2.8774,0.10779,6.5701,0.34013,8.0566,40.2954
26-01-2024,30.2185,32.9166,38.4025,8.1814,17.676,16.7356,4.1925,4.4077,0.02249,0.07155,2.8885,34.9041,20.4192,22.333,8.2435,97.6904,2.8873,0.10745,6.5764,0.33894,8.0581,40.3095
27-01-2024,,,,,,,,,,,,,,,,,,,,,,
28-01-2024,,,,,,,,,,,,,,,,,,,,,,
29-01-2024,30.2343,32.7904,38.3687,8.1855,17.6852,16.6713,4.1892,4.3916,0.02251,0.07158,2.8842,34.8537,20.4122,22.4318,8.248,97.7104,2.887,0.10777,6.552,0.33586,8.0623,40.2641
30-01-2024,30.2849,32.8013,38.4092,8.1993,17.7148,16.677,4.1938,4.3935,0.02253,0.0717,2.8808,35.0368,20.4359,22.5063,8.2606,97.8791,2.8985,0.10815,6.5538,0.33644,8.0757,40.309
31-01-2024,30.3053,32.8144,38.3807,8.2048,17.7267,16.6828,4.1983,4.3953,0.02267,0.07175,2.8967,35.0605,20.5173,22.5737,8.2665,97.9407,2.8983,0.10782,6.556,0.33763,8.0812,40.3393
01-02-2024,30.2952,32.7884,38.3398,8.2019,17.7208,16.6706,4.1964,4.3914,0.02258,0.07173,2.8965,35.0115,20.4569,22.5412,8.2637,97.9331,2.8847,0.10867,6.552,0.33575,8.0785,40.3103
02-02-2024,30.3063,32.7217,38.2728,8.205,17.7273,16.6363,4.1957,4.3827,0.02259,0.07175,2.8895,35.0251,20.595,22.4988,8.2668,97.971,2.8707,0.10801,6.5401,0.3339,8.0815,40.3042
03-02-2024,,,,,,,,,,,,,,,,,,,,,,
04-02-2024,,,,,,,,,,,,,,,,,,,,,,
05-02-2024,30.3735,33.0537,38.6719,8.223,17.7666,16.8046,4.2073,4.4274,0.02281,0.07191,2.9163,35.3738,20.6667,22.6762,8.2851,98.281,2.8997,0.10877,6.6099,0.33326,8.0995,40.5221
06-02-2024,30.477,32.8052,38.3441,8.2511,17.8272,16.6787,4.2105,4.3937,0.02273,0.07216,2.8796,34.9897,20.4813,22.5739,8.3133,98.4602,2.8577,0.10941,6.5591,0.33217,8.127,40.441
07-02-2024,30.5077,32.7691,38.2205,8.2594,17.8451,16.6605,4.2183,4.3859,0.02283,0.07223,2.8659,34.9287,20.4768,22.5246,8.3217,98.5029,2.8484,0.10858,6.5492,0.33444,8.135,40.4432
08-02-2024,30.5349,32.8771,38.4839,8.2669,17.861,16.715,4.2212,4.4002,0.02288,0.07229,2.9001,34.9699,20.5806,22.6221,8.3276,98.627,2.8761,0.10877,6.5685,0.33317,8.1421,40.538
09-02-2024,30.5357,32.9071,38.4819,8.2672,17.8615,16.7307,4.2196,4.406,0.02284,0.0723,2.9045,34.8814,20.4615,22.6487,8.327,98.6044,2.8737,0.10869,6.5755,0.33257,8.1429,40.5317
10-02-2024,,,,,,,,,,,,,,,,,,,,,,
11-02-2024,,,,,,,,,,,,,,,,,,,,,,
12-02-2024,30.6005,32.9634,38.5389,8.2848,17.8994,16.7594,4.2297,4.4151,0.02286,0.07245,2.9091,34.8825,20.4331,22.7062,8.3446,98.7996,2.8804,0.10979,6.5856,0.33461,8.1597,40.6022
13-02-2024,30.6318,33.0244,38.6119,8.2932,17.9177,16.7898,4.2343,4.4226,0.0229,0.07252,2.9223,34.9395,20.4935,22.7225,8.3526,98.9457,2.9024,0.10898,6.5989,0.33439,8.1682,40.6623
14-02-2024,30.669,33.034,38.7323,8.3034,17.9394,16.7951,4.2395,4.4244,0.02293,0.07261,2.9292,34.7919,20.461,22.7684,8.3627,99.0392,2.9137,0.10922,6.6018,0.33417,8.178,40.6984
15-02-2024,30.6835,32.851,38.4759,8.3073,17.9479,16.7026,4.2415,4.3999,0.02285,0.07265,2.8899,34.5079,20.3322,22.6221,8.3665,98.9521,2.8772,0.10926,6.5656,0.33371,8.1814,40.6024
16-02-2024,30.6968,32.9473,38.4739,8.311,17.9557,16.7503,4.2433,4.4128,0.0229,0.07268,2.9098,34.6642,20.4045,22.6418,8.3704,99.0534,2.8943,0.10926,6.584,0.33258,8.185,40.6578
17-02-2024,,,,,,,,,,,,,,,,,,,,,,
18-02-2024,,,,,,,,,,,,,,,,,,,,,,
19-02-2024,30.7221,33.0805,38.6064,8.3178,17.9705,16.8181,4.2468,4.4301,0.0229,0.07274,2.9263,34.7873,20.4004,22.7585,8.3773,99.1769,2.9118,0.1094,6.6095,0.33008,8.1918,40.7363
20-02-2024,30.804,33.2036,38.7998,8.3398,18.0184,16.8813,4.2555,4.4471,0.02294,0.07293,2.9417,34.8803,20.4903,22.8285,8.3996,99.4803,2.926,0.11064,6.6339,0.33154,8.2135,40.8672
21-02-2024,30.8388,33.264,38.7751,8.3492,18.0388,16.912,4.2611,4.4552,0.02295,0.07301,2.953,34.8746,20.4705,22.8204,8.4091,99.6065,2.9337,0.10964,6.6459,0.33199,8.2227,40.9115
22-02-2024,30.9096,33.3931,38.9366,8.3683,18.0802,16.9773,4.2758,4.4727,0.02303,0.07318,2.9671,35.0118,20.5445,22.8261,8.4283,99.8916,2.9375,0.10993,6.6729,0.33243,8.2414,41.0401
23-02-2024,30.9582,33.6051,39.1771,8.3811,18.1086,17.0854,4.2815,4.5012,0.02321,0.0733,2.9942,35.2252,20.5641,22.9766,8.4416,100.0737,2.9588,0.11019,6.7142,0.33193,8.2545,41.176
24-02-2024,,,,,,,,,,,,,,,,,,,,,,
25-02-2024,,,,,,,,,,,,,,,,,,,,,,
26-02-2024,31.0047,33.562,39.2119,8.3941,18.1358,17.0632,4.2833,4.4955,0.02316,0.07341,2.9915,35.1182,20.5311,22.96,8.4542,100.1734,2.9376,0.11036,6.7069,0.32993,8.2668,41.187
27-02-2024,31.0441,33.6453,39.29,8.4048,18.1589,17.1059,4.2888,4.5067,0.02319,0.0735,3.0012,35.1878,20.568,22.9321,8.465,100.3171,2.9389,0.11055,6.7262,0.33333,8.2774,41.2584
28-02-2024,31.0737,33.7284,39.3558,8.4126,18.1762,17.1483,4.2927,4.5176,0.02322,0.07357,3.0086,35.2474,20.6232,22.9924,8.4737,100.4332,2.9487,0.11114,6.7491,0.33569,8.2855,41.3237
29-02-2024,31.1201,33.6543,39.2885,8.4254,18.2033,17.1104,4.2985,4.5078,0.02317,0.07368,2.9926,35.2563,20.5991,22.8996,8.4864,100.5589,2.9313,0.11085,6.7346,0.33651,8.2979,41.3206
01-03-2024,31.1597,33.7686,39.3798,8.4362,18.2265,17.1677,4.3067,4.5231,0.02322,0.07377,3.0019,35.3651,20.7472,22.9105,8.4972,100.7219,2.9329,0.11178,6.7582,0.34096,8.3085,41.4227
02-03-2024,,,,,,,,,,,,,,,,,,,,,,
03-03-2024,,,,,,,,,,,,,,,,,,,,,,
04-03-2024,31.2392,33.7797,39.3952,8.4576,18.273,17.1741,4.3154,4.5244,0.02327,0.07396,3.0044,35.1944,20.7096,22.9758,8.5189,100.9074,2.9407,0.11124,6.7578,0.34012,8.3298,41.4787
05-03-2024,31.4069,34.0791,39.7381,8.5029,18.3711,17.3077,4.3381,4.5648,0.02345,0.07436,3.0282,35.5019,20.8385,23.1247,8.5646,101.5337,2.977,0.11179,6.8191,0.34178,8.3743,41.7581
06-03-2024,31.5457,34.2228,39.9311,8.5409,18.4523,17.3993,4.3573,4.5841,0.0235,0.07469,3.0223,35.527,20.9193,23.1782,8.6025,101.9664,2.9748,0.11232,6.8446,0.34395,8.4113,41.9399
07-03-2024,31.6612,34.4186,40.2029,8.5719,18.5198,17.4986,4.3732,4.6102,0.0236,0.07496,3.0403,35.7108,21.098,23.2766,8.6339,102.3277,2.9925,0.11269,6.8834,0.34836,8.4418,42.1437
08-03-2024,31.7768,34.6296,40.4357,8.6035,18.5875,17.606,4.3899,4.6383,0.02376,0.07524,3.0764,35.9949,21.4246,23.496,8.6655,102.8214,3.0271,0.11314,6.9277,0.34782,8.4723,42.3711
09-03-2024,,,,,,,,,,,,,,,,,,,,,,
10-03-2024,,,,,,,,,,,,,,,,,,,,,,
11-03-2024,31.8618,34.8478,40.7816,8.6263,18.6372,17.7171,4.4063,4.6673,0.02404,0.07544,3.1052,36.2582,21.5515,23.6694,8.6887,103.1467,3.0593,0.11351,6.9723,0.34932,8.4951,42.5652
12-03-2024,31.9378,34.9442,40.9585,8.6467,18.6816,17.7667,4.4205,4.6801,0.02426,0.07562,3.1103,36.3523,21.7151,23.6641,8.7094,103.4277,3.0529,0.11378,6.9956,0.35028,8.5154,42.6974
13-03-2024,31.9856,34.9675,40.8578,8.6597,18.7096,17.7782,4.4329,4.682,0.02429,0.07573,3.1156,36.4081,21.6512,23.7065,8.7224,103.5632,3.0528,0.11394,7.0003,0.34997,8.5282,42.7307
14-03-2024,32.039,35.0183,40.9129,8.6742,18.7408,17.8039,4.4292,4.6886,0.0242,0.07586,3.1149,36.3999,21.6157,23.7179,8.737,103.7083,3.0404,0.11479,7.0103,0.34786,8.5427,42.7761
15-03-2024,32.0629,35.0739,40.9929,8.6809,18.7548,17.8321,4.4338,4.6961,0.02421,0.07591,3.1167,36.3695,21.6401,23.7734,8.7423,103.8006,3.0519,0.11435,7.0161,0.34799,8.5492,42.8257
16-03-2024,,,,,,,,,,,,,,,,,,,,,,
17-03-2024,,,,,,,,,,,,,,,,,,,,,,
18-03-2024,32.1214,34.9733,40.8704,8.6974,18.7891,17.7811,4.4387,4.6827,0.02401,0.07605,3.0916,36.2644,21.5625,23.6969,8.7583,103.9054,3.0262,0.11446,6.996,0.34781,8.5651,42.807
19-03-2024,32.2448,35.1355,41.007,8.7313,18.8612,17.8634,4.4545,4.7041,0.02404,0.07634,3.0967,36.4095,21.5681,23.7908,8.7919,104.3359,3.0379,0.11485,7.0278,0.34835,8.5979,42.9684
20-03-2024,32.2791,35.0236,40.8946,8.7402,18.8813,17.8067,4.4585,4.6894,0.02397,0.07642,3.069,36.2469,21.4064,23.7545,8.8012,104.3673,3.0116,0.1152,7.003,0.34823,8.6071,42.9198
21-03-2024,32.3294,35.082,40.9949,8.7538,18.9107,17.8364,4.4656,4.6971,0.02398,0.07654,3.0752,36.2273,21.277,23.7511,8.815,104.5215,3.0219,0.11549,7.0133,0.34687,8.6205,42.9693
22-03-2024,32.3105,35.2734,41.1957,8.7489,18.8997,17.9327,4.463,4.7221,0.02422,0.0765,3.0955,36.1791,21.3289,23.9247,8.8098,104.5364,3.0536,0.1153,7.0525,0.34918,8.6155,43.0504
23-03-2024,,,,,,,,,,,,,,,,,,,,,,
24-03-2024,,,,,,,,,,,,,,,,,,,,,,
25-03-2024,31.9675,34.5875,40.2028,8.656,18.699,17.5844,4.3981,4.6303,0.02366,0.07569,3.0201,35.4318,21.0514,23.5236,8.7163,103.279,2.9672,0.11409,6.9163,0.342,8.524,42.4055
26-03-2024,32.0592,34.6819,40.3768,8.6809,18.7527,17.6344,4.4214,4.643,0.02375,0.0759,3.0187,35.6189,21.1337,23.5499,8.7413,103.6014,2.9779,0.11461,6.937,0.34404,8.5483,42.5449
27-03-2024,32.1005,34.8336,40.5489,8.6922,18.7768,17.7103,4.4221,4.6638,0.02381,0.076,3.0269,35.5459,21.1645,23.6168,8.7525,103.7608,2.9895,0.11478,6.9679,0.3446,8.5588,42.6444
28-03-2024,32.165,34.8285,40.537,8.7097,18.8145,17.7072,4.4254,4.6622,0.02369,0.07615,3.0203,35.4423,21.1802,23.6243,8.7701,103.9637,2.9772,0.11503,6.9672,0.34521,8.5758,42.6846
29-03-2024,32.2596,34.8189,40.6169,8.7356,18.8699,17.7022,4.4379,4.6616,0.02376,0.07638,3.0084,35.5332,21.2554,23.6916,8.7959,104.2518,2.9709,0.11539,6.9627,0.34763,8.6014,42.7662
30-03-2024,,,,,,,,,,,,,,,,,,,,,,
31-03-2024,,,,,,,,,,,,,,,,,,,,,,
01-04-2024,32.2854,34.8023,40.6665,8.7423,18.885,17.6935,4.4454,4.6584,0.02383,0.07644,3.0017,35.7269,21.2798,23.7888,8.804,104.3315,2.9643,0.11551,6.9628,0.34754,8.6083,42.7906
02-04-2024,32.3568,34.8992,40.7631,8.7616,18.9267,17.7436,4.4501,4.6714,0.02384,0.07661,3.0132,35.8102,21.3251,23.8746,8.8082,104.5904,2.974,0.11566,6.982,0.34864,8.6271,42.8872
03-04-2024,32.1302,34.5081,40.2963,8.6999,18.7942,17.5441,4.4157,4.6195,0.02364,0.07607,2.9689,35.3033,21.1327,23.6528,8.7619,103.816,2.9362,0.11496,6.9039,0.34539,8.5663,42.508
04-04-2024,31.9392,34.4097,40.0934,8.648,18.6825,17.4945,4.3894,4.6061,0.02353,0.07562,2.9609,35.0706,21.0005,23.4973,8.7098,103.2187,2.9398,0.11416,6.8849,0.34372,8.5152,42.2972
05-04-2024,31.8396,34.5629,40.239,8.6216,18.6242,17.5726,4.3769,4.6264,0.02351,0.07538,2.99,35.0441,20.9358,23.5437,8.6806,102.9488,2.9723,0.11389,6.9146,0.34303,8.4885,42.2861
06-04-2024,,,,,,,,,,,,,,,,,,,,,,
07-04-2024,,,,,,,,,,,,,,,,,,,,,,
08-04-2024,31.9209,34.5892,40.2509,8.6436,18.6717,17.5863,4.388,4.6301,0.02349,0.07558,2.9864,35.2626,21.0389,23.5075,8.7024,103.2242,2.971,0.11421,6.9218,0.34346,8.5102,42.3702
09-04-2024,32.006,34.659,40.3449,8.6665,18.7215,17.6219,4.3999,4.6397,0.02348,0.07578,3.0047,35.2704,21.0244,23.5092,8.7256,103.4899,2.9798,0.11441,6.9374,0.34387,8.5328,42.4644
10-04-2024,,,,,,,,,,,,,,,,,,,,,,
11-04-2024,,,,,,,,,,,,,,,,,,,,,,
12-04-2024,,,,,,,,,,,,,,,,,,,,,,
13-04-2024,,,,,,,,,,,,,,,,,,,,,,
14-04-2024,,,,,,,,,,,,,,,,,,,,,,
15-04-2024,32.006,34.659,40.3449,8.6665,18.7215,17.6219,4.3999,4.6397,0.02348,0.07578,3.0047,35.2704,21.0244,23.5092,8.7256,103.4899,2.9798,0.11441,6.9374,0.34387,8.5328,42.4644
16-04-2024,32.3271,34.4475,40.2775,8.7533,18.9094,17.5155,4.4409,4.6101,0.02323,0.07654,2.9643,35.3261,20.9552,23.49,8.8131,104.3541,2.9548,0.11555,6.8869,0.34356,8.6179,42.6016
17-04-2024,32.4049,34.4266,40.2549,8.7742,18.9548,17.503,4.4514,4.6072,0.02313,0.07672,2.9502,35.4146,20.9184,23.4594,8.8343,104.5524,2.9443,0.1158,6.8804,0.34251,8.6388,42.6436
18-04-2024,32.4626,34.5266,40.3893,8.7899,18.9886,17.5545,4.46,4.6205,0.02333,0.07686,2.9537,35.5604,20.9489,23.4761,8.8513,104.746,2.9502,0.11596,6.9001,0.34232,8.6541,42.739
19-04-2024,32.4551,34.6559,40.4148,8.7876,18.9843,17.6198,4.4584,4.6375,0.02349,0.07684,2.9671,35.6246,20.9742,23.5637,8.8493,104.6977,2.9436,0.11586,6.9257,0.34303,8.6519,42.7868
20-04-2024,,,,,,,,,,,,,,,,,,,,,,
21-04-2024,,,,,,,,,,,,,,,,,,,,,,
22-04-2024,32.5096,34.6254,40.3782,8.8021,18.9964,17.604,4.4645,4.6329,0.02342,0.07697,2.9524,35.6985,20.9931,23.5929,8.8629,104.85,2.9363,0.11614,6.9193,0.34573,8.6662,42.8131
23-04-2024,,,,,,,,,,,,,,,,,,,,,,
24-04-2024,32.5,34.6207,40.0684,8.7995,19.0105,17.6022,4.4617,4.6329,0.02343,0.07695,2.9661,35.5852,20.9548,23.6477,8.8603,104.8501,2.9417,0.11604,6.9193,0.34662,8.6645,42.7724
25-04-2024,32.4742,34.7084,40.3078,8.7921,18.9954,17.6565,4.4566,4.6467,0.02351,0.07689,2.9774,35.4425,20.9111,23.7036,8.8532,104.8275,2.9589,0.11594,6.9359,0.34895,8.6582,42.7982
26-04-2024,32.4747,34.8231,40.5575,8.7922,18.9957,17.7047,4.4561,4.6615,0.0235,0.07689,2.9795,35.4863,20.8182,23.7109,8.8567,104.9255,2.9578,0.11596,6.9586,0.35051,8.6585,42.8486
27-04-2024,,,,,,,,,,,,,,,,,,,,,,
28-04-2024,,,,,,,,,,,,,,,,,,,,,,
29-04-2024,32.4527,34.8255,40.5424,8.7861,18.9828,17.7055,4.4534,4.6625,0.02345,0.07684,2.9693,35.5002,20.666,23.7416,8.8484,104.839,2.9485,0.11589,6.959,0.35081,8.6526,42.812
30-04-2024,32.3389,34.6487,40.4444,8.7555,18.8967,17.6158,4.4391,4.6381,0.02334,0.07657,2.9494,35.3822,20.6724,23.6494,8.8175,104.4723,2.9323,0.11551,6.9239,0.34589,8.6223,42.657
01-05-2024,,,,,,,,,,,,,,,,,,,,,,
02-05-2024,32.3091,34.623,40.4475,8.7475,18.8988,17.6032,4.4369,4.6347,0.02326,0.0765,2.9347,35.337,20.541,23.5669,8.8094,104.3431,2.9247,0.11544,6.9193,0.34454,8.6145,42.6104
03-05-2024,32.3199,34.6073,40.3938,8.7503,18.9051,17.5953,4.4384,4.6325,0.02336,0.07652,2.9475,35.3582,20.7742,23.5265,8.8124,104.409,2.9143,0.11548,6.9152,0.34907,8.6173,42.6394
04-05-2024,,,,,,,,,,,,,,,,,,,,,,
05-05-2024,,,,,,,,,,,,,,,,,,,,,,
06-05-2024,32.2472,34.6335,40.415,8.7305,18.8626,17.5265,4.4284,4.6362,0.02356,0.07635,2.9603,35.448,20.9994,23.5651,8.795,104.2514,2.94,0.11526,6.9209,0.34951,8.5981,42.6282
07-05-2024,32.2242,34.6993,40.4463,8.7241,18.8492,17.514,4.4438,4.6449,0.02361,0.07629,2.9659,35.5092,20.9067,23.5303,8.7887,104.2285,2.9644,0.11518,6.9383,0.35075,8.5918,42.6465
08-05-2024,32.2073,34.6708,40.324,8.7196,18.8393,17.6269,4.4378,4.6412,0.02355,0.07625,2.9588,35.4146,20.8086,23.5078,8.7841,104.1698,2.9587,0.11518,6.9309,0.35134,8.5874,42.5964
09-05-2024,32.207,34.6075,40.1412,8.7195,18.8391,17.5958,4.432,4.6328,0.02349,0.07625,2.9392,35.3578,20.6774,23.3851,8.7828,104.1235,2.9374,0.11516,6.9161,0.34887,8.5874,42.5336
10-05-2024,32.177,34.5334,40.0856,8.7115,18.8216,17.5577,4.4279,4.6227,0.02334,0.07618,2.9323,35.3077,20.5954,23.4029,8.7752,104.0083,2.9387,0.11488,6.902,0.34575,8.5794,42.4685
11-05-2024,,,,,,,,,,,,,,,,,,,,,,
12-05-2024,,,,,,,,,,,,,,,,,,,,,,
13-05-2024,32.1534,34.66,40.2252,8.7051,18.8077,17.6221,4.4256,4.6386,0.0234,0.07613,2.9521,35.382,20.5993,23.4682,8.7694,103.9625,2.9628,0.11495,6.9271,0.34674,8.5731,42.5114
14-05-2024,32.1496,34.6591,40.2194,8.704,18.8055,17.6215,4.419,4.6385,0.02337,0.07612,2.949,35.3762,20.5757,23.4748,8.7691,103.9486,2.9558,0.11483,6.9255,0.34871,8.5723,42.498
15-05-2024,32.1946,34.7388,40.3307,8.7162,18.8319,17.6618,4.4241,4.6489,0.0234,0.07622,2.9516,35.3847,20.5303,23.5147,8.7818,104.0998,2.9691,0.11508,6.9419,0.35035,8.5843,42.5623
16-05-2024,32.2296,34.8985,40.5649,8.7255,18.8523,17.7424,4.4374,4.6699,0.02359,0.07631,2.9748,35.52,20.6262,23.6097,8.7914,104.2991,2.9884,0.11518,6.9733,0.35117,8.5936,42.6889
17-05-2024,32.1573,34.9622,40.6766,8.706,18.81,17.775,4.4303,4.6787,0.02377,0.07614,2.9981,35.5733,20.7477,23.5686,8.7716,104.1648,3.0009,0.11474,6.987,0.35159,8.5743,42.6886
18-05-2024,,,,,,,,,,,,,,,,,,,,,,
19-05-2024,,,,,,,,,,,,,,,,,,,,,,
20-05-2024,32.194,34.9265,40.6714,8.716,18.8315,17.757,4.431,4.6739,0.02359,0.07622,2.9834,35.3536,20.6123,23.5795,8.7817,104.2114,2.9953,0.115,6.9802,0.35178,8.5842,42.6785
21-05-2024,32.156,34.9565,40.7691,8.7055,18.8093,17.7723,4.4215,4.6779,0.02353,0.07613,2.9956,35.2833,20.5996,23.5856,8.7713,104.1942,3.0053,0.11486,6.9878,0.35249,8.5739,42.6634
22-05-2024,32.1556,34.9438,40.8184,8.7055,18.809,17.7656,4.4184,4.6757,0.02347,0.07613,3.0017,35.2642,20.5343,23.5608,8.7712,104.193,3.006,0.11484,6.985,0.35351,8.574,42.6502
23-05-2024,32.1209,34.8394,40.8279,8.6961,18.7888,17.7126,4.4119,4.6619,0.02339,0.07605,2.9846,35.0832,20.4816,23.4847,8.7625,104.0618,2.9984,0.11475,6.9642,0.35436,8.5645,42.5776
24-05-2024,32.1421,34.8413,40.8371,8.7018,18.8012,17.7132,4.413,4.6617,0.02344,0.0761,2.9905,35.0832,20.4641,23.4724,8.7687,104.1239,3.0064,0.11485,6.9631,0.35414,8.5701,42.5901
25-05-2024,,,,,,,,,,,,,,,,,,,,,,
26-05-2024,,,,,,,,,,,,,,,,,,,,,,
27-05-2024,32.1452,34.8089,40.7803,8.7026,18.8029,17.6739,4.4125,4.6581,0.02337,0.07611,2.9854,35.0533,20.4222,23.3934,8.7695,104.0974,3.0151,0.1149,6.9585,0.3563,8.5707,42.569
28-05-2024,32.1311,34.882,40.8926,8.6991,18.7947,17.7353,4.4106,4.6678,0.02345,0.07607,3.0075,35.0581,20.4312,23.494,8.7655,104.1122,3.0412,0.11481,6.971,0.36002,8.5671,42.5964
29-05-2024,32.1203,34.9383,40.9641,8.696,18.7884,17.7633,4.4079,4.6751,0.0235,0.07605,3.0314,35.1668,20.4257,23.5412,8.7625,104.148,3.0551,0.11477,6.9817,0.36119,8.5642,42.6132
30-05-2024,32.1874,34.918,40.9884,8.7139,18.8276,17.7518,4.4154,4.6729,0.02343,0.07621,3.024,35.1891,20.4299,23.5284,8.7808,104.3236,3.0563,0.11497,6.9778,0.35855,8.5819,42.6554
31-05-2024,32.2489,34.8654,40.9092,8.7307,18.8636,17.7268,4.4291,4.6666,0.02329,0.07635,3.0171,35.4298,20.5072,23.4764,8.7976,104.5027,3.0452,0.11519,6.9666,0.35707,8.5981,42.6904
01-06-2024,,,,,,,,,,,,,,,,,,,,,,
02-06-2024,,,,,,,,,,,,,,,,,,,,,,
03-06-2024,32.1339,34.8283,40.7895,8.6996,18.7963,17.7072,4.4123,4.6622,0.02309,0.07608,3.0309,35.4074,20.3936,23.5065,8.7662,104.0969,3.0475,0.11482,6.9594,0.35419,8.5674,42.5663
04-06-2024,32.1534,34.8607,40.8205,8.705,18.8078,17.724,4.4125,4.6666,0.02321,0.00862,3.0447,35.5605,20.4275,23.5192,8.7716,104.2576,3.0548,0.11476,6.9663,0.35728,8.5726,42.5971
05-06-2024,32.2687,35.1019,41.1526,8.7363,18.8752,17.8468,4.4305,4.6987,0.0233,0.00865,3.0742,35.9956,20.7329,23.5608,8.8016,104.7351,3.0529,0.11534,7.016,0.36126,8.6036,42.8421
06-06-2024,32.4547,35.2869,41.3876,8.7862,18.984,17.94,4.4535,4.7231,0.02352,0.00868,3.0996,36.2841,20.7423,23.6934,8.8515,105.3145,3.0663,0.11597,7.0525,0.36367,8.6534,43.0646
07-06-2024,32.1775,34.9997,41.071,8.7114,18.8218,17.7946,4.4164,4.6849,0.02341,0.00854,3.0872,36.0028,20.5612,23.476,8.7759,104.44,3.0373,0.1149,6.9943,0.36046,8.5795,42.7057
08-06-2024,,,,,,,,,,,,,,,,,,,,,,
09-06-2024,,,,,,,,,,,,,,,,,,,,,,
10-06-2024,32.1923,35.0641,41.1251,8.7153,18.8305,17.8276,4.4198,4.6926,0.02342,0.00854,3.0893,36.1095,20.6572,23.5035,8.7796,104.5218,3.0435,0.11511,7.0079,0.36093,8.5835,42.7595
